Instance,Income
113266,86262.77191815282
113267,69242.19213536571
113268,211424.99446996956
113269,27310.93654837402
113270,16267.08069601795
113271,146477.45165253762
113272,16796.55490029752
113273,50711.81479322559
113274,142335.11114505108
113275,32472.692395395683
113276,24544.91739074402
113277,18882.14202613596
113278,380122.5442928109
113279,79081.72812747338
113280,98845.53663207796
113281,167971.6295407477
113282,35641.27247053861
113283,91242.2678022044
113284,355152.56452819007
113285,18795.656220321536
113286,21457.898243334108
113287,140693.41301926255
113288,53986.593527129815
113289,61215.13736360032
113290,38098.63897778298
113291,36949.171100376014
113292,284682.7111497787
113293,16922.09650271232
113294,39131.22596846948
113295,309999.22521979565
113296,52437.91087700986
113297,40702.110538325374
113298,45884.60969677231
113299,39578.866859150636
113300,42657.42056191506
113301,19421.787907355374
113302,125735.96380651499
113303,39150.95141349855
113304,126434.10892258579
113305,70021.52638198384
113306,20898.7372090997
113307,125796.55333496474
113308,30416.41319631716
113309,57481.30627405821
113310,22552.226304035386
113311,53140.427775828255
113312,21115.856659204263
113313,150241.29914102887
113314,30839.47404431895
113315,94274.06313125975
113316,37329.534618366626
113317,85184.3932589215
113318,35347.69030464572
113319,34921.188083285735
113320,92419.03329673439
113321,15462.484710061253
113322,43775.65221291948
113323,34788.84334018337
113324,13223.932792458912
113325,27120.594364345798
113326,24104.39130488501
113327,24516.09640026633
113328,35026.82403502352
113329,314691.36971427005
113330,183333.89802506333
113331,25335.57485229998
113332,41672.19589071423
113333,178365.9072955464
113334,38506.11273638963
113335,19951.69927707075
113336,136107.2737824303
113337,13103.344954793736
113338,102167.43390717235
113339,22904.090157515253
113340,62830.84370823715
113341,108198.8816958533
113342,65629.97596340274
113343,29393.453737210086
113344,25081.387351366433
113345,25310.202142469196
113346,73760.01749669749
113347,77124.90883731381
113348,117858.53665445895
113349,28030.94040559955
113350,24907.738490918422
113351,129193.77684985872
113352,40146.52076411351
113353,86270.36129613443
113354,15229.236286064865
113355,221245.7235837711
113356,64216.01482609618
113357,15138.774064618616
113358,115445.45583969925
113359,14134.614538749147
113360,169438.00440989912
113361,157917.89049667455
113362,182435.3751259368
113363,65392.26623486267
113364,52040.07109228115
113365,73907.01961898648
113366,38507.94024206922
113367,72890.95244760372
113368,20356.89707585841
113369,100023.73440284876
113370,31640.74838757967
113371,141069.78088619607
113372,42128.8817938771
113373,109135.32952441179
113374,245383.6100559778
113375,144965.45516648327
113376,85527.73453490181
113377,26140.99278216102
113378,124080.85370021375
113379,156839.53763254994
113380,25650.802880959494
113381,114759.40408796367
113382,235025.67987284632
113383,26210.61112203706
113384,137956.5961695704
113385,164654.79341439437
113386,47555.00109539165
113387,160488.68355915896
113388,31608.923450869344
113389,19676.365203658086
113390,127025.9229099087
113391,18980.6954483282
113392,30753.851178973946
113393,53618.61237123055
113394,14677.810464859223
113395,40307.420185966264
113396,20242.139932114696
113397,52773.95385440041
113398,40071.207153569674
113399,34639.7735150306
113400,314126.09290598356
113401,18984.263904287294
113402,301122.4512878079
113403,186782.56311332955
113404,16347.2459100044
113405,47024.73128486946
113406,34360.153209167904
113407,160124.96519035732
113408,129056.07643598535
113409,78884.25118912965
113410,18433.606309626935
113411,36144.770735194434
113412,76057.84874123715
113413,580011.1112270823
113414,24373.176721394124
113415,11848.46051342379
113416,77737.35133119604
113417,860626.7812304039
113418,300944.13220164523
113419,61304.022172091754
113420,21769.903397531798
113421,40626.32561856675
113422,102149.4927013354
113423,38947.746345333406
113424,45027.769903984554
113425,29659.683322442983
113426,163759.27819717294
113427,108768.99360717363
113428,194476.69416538585
113429,145170.30348835138
113430,206150.06325414116
113431,115046.97265674161
113432,41931.90839412438
113433,33997.05206288095
113434,21405.36873777183
113435,24331.383961994048
113436,68075.69548305962
113437,26470.247468643625
113438,62175.68232177533
113439,102652.20169717167
113440,138057.1596413489
113441,27281.577886318257
113442,149001.35277120952
113443,163687.02132249798
113444,130541.02496922672
113445,46094.06217568293
113446,13878.576610558404
113447,49016.28670404762
113448,26197.69669795623
113449,118019.1433647753
113450,144167.0206887761
113451,32559.66761862382
113452,161280.33751964915
113453,142226.82946751534
113454,321005.35512306896
113455,39887.142735317364
113456,48214.17340379785
113457,29884.33626445336
113458,69202.8769102797
113459,44862.38704066846
113460,50468.18762113821
113461,16043.324410031651
113462,44307.421378412604
113463,10720.12132080374
113464,68297.31680560582
113465,4852.776169761122
113466,41127.701085201195
113467,21667.43218159952
113468,103807.06364998908
113469,25562.17990861972
113470,61457.80750048094
113471,35479.13810056628
113472,661309.0484856436
113473,200384.73377973802
113474,34585.612224600525
113475,30569.184479642106
113476,26615.88853234364
113477,138439.5098631629
113478,349408.4102428565
113479,196704.22689987445
113480,146424.10756573547
113481,342497.0582844747
113482,22933.45696837872
113483,14653.096005706006
113484,121049.01102719168
113485,84093.2962632401
113486,21223.75898112541
113487,89603.74257206009
113488,34761.05306898953
113489,20453.167887112668
113490,67716.68284392409
113491,200055.54104483858
113492,22066.4340961588
113493,127929.11392209538
113494,40633.29072801814
113495,135393.72903854944
113496,18008.61416732022
113497,138820.24390173162
113498,22320.119166326112
113499,19852.935700031776
113500,67942.81706784318
113501,36525.80189267859
113502,181979.90809114272
113503,40397.903013046045
113504,245579.57840050253
113505,19569.690862837964
113506,22692.149498116683
113507,107142.82433473856
113508,226707.5665913869
113509,40624.78725693132
113510,157073.65718043398
113511,135759.41076452765
113512,41082.513182412265
113513,36496.94123023732
113514,123311.0584487274
113515,38025.16835535834
113516,307258.5230537228
113517,21428.47482521412
113518,33132.61085792363
113519,134747.6549463853
113520,316718.15872296505
113521,226915.02913558984
113522,30057.82678403603
113523,40239.86239284297
113524,99854.35538426384
113525,53178.30434341275
113526,28473.607843004913
113527,109348.52916130848
113528,45529.24437179628
113529,36388.893534453935
113530,71932.26495302335
113531,108388.48192154088
113532,26497.012426742873
113533,160188.46928822124
113534,450817.84846690303
113535,61295.97712210398
113536,31984.56375861324
113537,74129.06723909594
113538,101988.0170015028
113539,41952.51823480773
113540,85331.98661132956
113541,42392.78410507225
113542,337425.38280348247
113543,12750.775175609187
113544,48327.86146725655
113545,124944.78098711834
113546,144451.08700087233
113547,19625.032550300686
113548,27045.79084650806
113549,37463.727078962496
113550,27329.649201716344
113551,48505.3737918131
113552,47465.95587442609
113553,25669.901339243464
113554,368717.811144378
113555,86235.27397735999
113556,94834.69966178288
113557,59745.34776161913
113558,38973.119621610495
113559,222379.6843318799
113560,30374.69763457328
113561,84931.70558625138
113562,62828.898935045494
113563,287282.9384284509
113564,25191.39841436722
113565,25913.98839898086
113566,145781.92426442503
113567,268886.3568291933
113568,216602.58828458033
113569,201410.2300156571
113570,315261.81562226726
113571,35065.33586515169
113572,261381.8182242937
113573,37922.82359304578
113574,18248.401795274265
113575,12069.896813157386
113576,214492.5685588492
113577,14553.170313515606
113578,37313.12426910895
113579,187001.32689857535
113580,79716.01125142376
113581,267128.653819371
113582,29190.858836740936
113583,92286.39406830496
113584,38493.168187261865
113585,109434.33316405915
113586,25658.745583847558
113587,96322.68691952934
113588,157158.15203203505
113589,38726.12540457533
113590,299004.05764670396
113591,106320.34351280882
113592,32137.80089419641
113593,33513.4042553573
113594,50199.875792460465
113595,307574.33330222795
113596,209500.36293493543
113597,20992.574269854507
113598,27131.670515114856
113599,36980.21266587546
113600,117131.60077278051
113601,11592.680398858713
113602,142486.36664954515
113603,47546.68268340505
113604,26832.05749363589
113605,22325.32905759092
113606,238137.26657592188
113607,78678.85120799813
113608,159028.02848821194
113609,28479.205918958134
113610,44114.58990744879
113611,157038.84311400016
113612,350235.0160171826
113613,88921.9141705956
113614,19985.280005316265
113615,23299.574171422864
113616,95311.73447200612
113617,82072.08065251805
113618,236743.12334078216
113619,170219.18760541882
113620,50036.35438055205
113621,86717.24978930768
113622,24740.08163374093
113623,29636.87214237727
113624,245814.23030050466
113625,122092.20445043253
113626,68995.33406274102
113627,54886.82040590065
113628,47869.8140487757
113629,29193.498927832952
113630,92376.23256988823
113631,22187.877819828034
113632,12237.99078402197
113633,38126.10138732273
113634,415510.4920828057
113635,60516.868552811626
113636,76406.43866741638
113637,18949.675421632688
113638,57028.132654012006
113639,66020.39357649496
113640,39809.85031513777
113641,40042.01363545344
113642,192881.42277469483
113643,37894.702141800124
113644,462826.308245486
113645,242834.0617045228
113646,254789.10044288525
113647,41125.89852542474
113648,95271.20821658749
113649,27370.635414934197
113650,24854.786912643358
113651,55725.50241054907
113652,36681.46292097103
113653,113949.9310897586
113654,68738.3045507158
113655,54094.71488073725
113656,167684.60412429553
113657,467970.36973030976
113658,14449.519964190455
113659,100413.768254821
113660,20362.073425668706
113661,150452.93228316473
113662,101749.40856249677
113663,62087.82534005396
113664,23881.346544486056
113665,478707.421310204
113666,26915.454692878797
113667,37047.80621443287
113668,156423.55740932174
113669,43713.3383514606
113670,82056.4626789132
113671,167114.40853170605
113672,199181.70189435405
113673,66236.40718772735
113674,297235.5221219512
113675,438514.77643850504
113676,89825.358362907
113677,14067.292919598285
113678,64711.50210935391
113679,197386.37303164232
113680,41256.329639526695
113681,18558.52867139779
113682,27439.203136023738
113683,35482.011485171606
113684,98178.06889459696
113685,26773.00146055568
113686,82214.66867215812
113687,63200.69181048927
113688,71003.92887289792
113689,15887.870611598591
113690,64469.30711121067
113691,150637.11693005796
113692,30353.259103226483
113693,113174.54222314939
113694,134373.41156460228
113695,47308.82848507765
113696,100211.47113761598
113697,320406.7429186913
113698,28795.433993269355
113699,20623.295446814103
113700,116481.06381676126
113701,128650.92711433631
113702,172641.81184742667
113703,49417.1684200088
113704,36828.89983983972
113705,66391.96842766697
113706,459715.98353669286
113707,37987.99784152036
113708,81352.09619690367
113709,35171.034493668005
113710,127223.06336639752
113711,29818.035710136937
113712,25055.97103483066
113713,52664.59857025844
113714,54141.307990342386
113715,58836.62070278463
113716,27805.198280003897
113717,719354.2184330965
113718,82370.3601312643
113719,18416.990323955117
113720,42233.582291199134
113721,15631.631841509445
113722,175981.96902986759
113723,201160.6676152081
113724,86379.98545784246
113725,218367.5557782166
113726,32895.31422493052
113727,51077.25878192828
113728,43355.886299644684
113729,13580.358423262338
113730,64635.08364406501
113731,45200.327222325286
113732,123188.02806584034
113733,59100.06640662818
113734,72107.53028052539
113735,20203.968902837678
113736,21901.40775259229
113737,54666.65820684151
113738,53190.00308262858
113739,20062.450747569943
113740,35099.590581487784
113741,47722.61249469183
113742,268353.77456119383
113743,160298.83255960708
113744,109760.93980807137
113745,34675.1113732781
113746,31994.07202252291
113747,61126.400702457286
113748,112843.41161032754
113749,171726.30368980626
113750,82703.42843397171
113751,55941.04560077015
113752,43746.059525852135
113753,155251.36570957414
113754,248962.33758531255
113755,56637.00488747947
113756,79388.28042728544
113757,107668.85637306224
113758,251676.04237074318
113759,65281.5327685111
113760,17761.93394608773
113761,46559.40233020414
113762,18187.906802556277
113763,64375.88367613865
